Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz CLA-Class 2019;base 200 MТ (163 л.с.);34 611 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669918.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 220 AT (184 л.с.) 4Matic;35 413 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1670058.html;Бензин
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.) 4Matic Long;96 257 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693541.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200 AT (197 л.с.);43 370 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1670091.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe 350de AT (320 л.с.) 4Matic;90 638 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836989.html;Дизтопливо/Электричество
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;100 583 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1816051.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;350de AT (306 л.с.) 4Matic;70 484 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1826386.html;Дизтопливо/Электричество
Mercedes-Benz CLA-Class 2019;base 180 MТ (136 л.с.);32 541 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1549687.html;Бензин
Mercedes-Benz GLB-Class 2020;200d AT (150 л.с.) 4Matic;47 946 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1835677.html;Дизтопливо
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;238 305 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1819477.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;58 369 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1799098.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base AMG 63 AT 4Matic;146 411 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833785.html;Бензин
Mercedes-Benz AMG GT 2019;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;127 766 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1810812.html;Бензин
Mercedes-Benz AMG GT 2019;base Mercedes-AMG GT4 43 AT (367 л.с.);108 827 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811380.html;Бензин
Mercedes-Benz A-Class 2019;200 MT (163 л.с.);34 659 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1787004.html;Бензин
Mercedes-Benz GLC-Class 2020;base GLC 200 AT (197 л.с.) 4Matic;50 911 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1836114.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;324 962 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833501.html;Бензин
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.);90 195 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1693532.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Coupe 400d AT (330 л.с.) 4Matic;77 955 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1670069.html;Дизтопливо
Mercedes-Benz CLA-Class 2019;base 180d АТ (116 л.с.);35 681 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1669951.html;Дизтопливо
Mercedes-Benz AMG GT 2019;Mercedes-AMG GT4 53 AT (435 л.с.) 4Matic+;127 766 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1811382.html;Бензин
Mercedes-Benz GLA-Class 2020;200 AT (163 л.с.);33 722 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1835606.html;Бензин
Mercedes-Benz GLA-Class 2019;GLA 250 AT (211 л.с.) 4Matic;36 911 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1670062.html;Бензин
Mercedes-Benz EQV 2020;300 FWD 90kWh;108 320 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqv-1834147.html;Электричество
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;74 339 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1669995.html;Бензин
Mercedes-Benz C-Class 2019;base C 200 АТ (184 л.с.) 4Matic;45 231 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1669826.html;Бензин
Mercedes-Benz G-Class 2020;350d AT (286 л.с.) 4Matic;184 145 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1817170.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base Double Cab Std 319 2.2 CDi MT 2WD;40 734 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832871.html;Дизтопливо
Mercedes-Benz Actros 2019;L 1841 LS AT (408 л.с.) 4X2;80 385 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-actros-1818954.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;84 259 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832253.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual Mercedes-AMG 53 AT (435 л.с.) 4Matic;96 406 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836045.html;Бензин/Электричество
Mercedes-Benz CLA-Class 2019;base 220 AT (190 л.с.);49 066 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1836972.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);76 417 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1833922.html;Бензин
Mercedes-Benz E-Class 2019;AMG E 53 G-tronic (435 л.с.) 4Matic+;100 741 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1833927.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;93 551 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1822271.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;74 215 $;Хмельницкий;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832962.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;69 780 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817750.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;63 939 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1799065.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;91 493 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1830241.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;95 480 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1823999.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;Individual 200d AT (150 л.с.);50 710 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1838447.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;70 349 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817747.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;GLA 180 AT (122 л.с.);40 086 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1803584.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;98 139 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1820491.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;61 753 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1838728.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 350d AT (286 л.с.) 4Matc Long;116 146 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1817323.html;Дизтопливо
Mercedes-Benz S-Class 2018;S 560 G-Tronic (469 л.с.) 4Matic;169 943 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1799034.html;Бензин
Mercedes-Benz GLE-Class 2019;GLE Coupe 400 AT (333 л.с.) 4Matic;79 412 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835919.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;59 137 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1826413.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 716 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1822035.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;84 490 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836357.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;83 107 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817751.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;Mercedes-AMG GLA 45 AT (381 л.с.) 4Matic;70 209 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1833925.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);78 288 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1832222.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);76 417 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1833921.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;52 528 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1817681.html;Дизтопливо
Mercedes-Benz Maybach 2020;GLS 600 AT (558 л.с.) 4Matic;337 961 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1820486.html;Бензин
Mercedes-Benz A-Class 2018;Individual 200 AT (163 л.с.);36 200 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1838150.html;Бензин
Mercedes-Benz GLC-Class 2019;Mercedes-AMG 43 AT (390 л.с.) 4Matic;93 907 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1833964.html;Бензин
Mercedes-Benz S-Class 2019;S 400d AT (340 л.с.) 4Matic Long;120 073 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1817744.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C43 AT (390 л.с.) 4Matic;69 837 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1817324.html;Бензин
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;120 801 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833966.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 560 AT (469 л.с.) 4Matic Long;165 796 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1817731.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;105 668 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1828699.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;74 713 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817746.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;70 409 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836346.html;Дизтопливо
Mercedes-Benz S-Class 2019;S 450 G-Tronic (367 л.с.) 4Matic;151 841 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1833968.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;112 329 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1829385.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;73 599 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1803586.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 450 G-tronic (367 л.с.) 4Matic;94 730 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1817329.html;Бензин
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 039 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1822146.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base 311 2.2 CDi MT (114 л.с.) 2WD;34 757 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832645.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;Individual 220d AT (194 л.с.) 4Matic;55 385 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1838399.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;84 675 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819402.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 050 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836209.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 316 CDI AT (163 л.с.) Compact;38 080 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836221.html;Дизтопливо
Mercedes-Benz C-Class 2020;base 200 G-Tronic (198 л.с.);52 471 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1836806.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;64 018 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1816547.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;87 957 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1817101.html;Электричество
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;99 872 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1821074.html;Электричество
Mercedes-Benz V-Class 2020;Avantgarde V 220d AT (163 л.с.) Long 4Matic;74 709 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1822787.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;67 584 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835745.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 350d AT (272 л.с.) 4Matic;73 658 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835839.html;Дизтопливо
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 110 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1817703.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Passanger Van 316 CDI AT (163 л.с.) Long;40 426 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836185.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;99 655 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832934.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;98 805 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837553.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;64 451 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1823548.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;Individual GLA 180 AT (122 л.с.);35 313 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1816295.html;Бензин
Mercedes-Benz Vito пасс. 2019;base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 027 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1785998.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual New E 220d (194 л.с.) 4Matic;52 339 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1816239.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;88 260 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1824034.html;Бензин
Mercedes-Benz V-Class 2020;Individual V 220d AT (163 л.с.) Long 4Matic;74 709 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1828674.html;Дизтопливо
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 425 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1836627.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;73 205 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817622.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;GLE Coupe 500 AT (455 л.с.) 4Matic;117 970 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832263.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;84 675 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819443.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual V 220d AT (163 л.с.) Long 4Matic;72 603 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1812693.html;Дизтопливо
Mercedes-Benz Vito пасс. 2019;base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 110 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1826301.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;99 760 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832267.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d (194 л.с.) 4Matic;57 552 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1835927.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;84 014 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1823803.html;Бензин
Mercedes-Benz GLE-Class 2020;Individual 400d AT (330 л.с.) 4Matic;98 588 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1819403.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 099 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1813519.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual C 200 AT (184 л.с.) 4Matic;50 900 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1812706.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;77 449 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1810484.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;103 750 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833926.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Individual 350d AT (272 л.с.) 4Matic;86 960 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1818050.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;91 802 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837761.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;298 652 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1834299.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 350d AT (286 л.с.) 4Matic;98 805 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837698.html;Дизтопливо
Mercedes-Benz E-Class 2019;Individual New E 200 AT (184 л.с.);58 493 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1833110.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;248 196 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832169.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;77 294 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1827958.html;Бензин
Mercedes-Benz E-Class 2019;Individual 200 AT (197 л.с.) 4Matic;57 085 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836717.html;Бензин
Mercedes-Benz S-Class 2020;Mercedes-AMG S65 G-Tronic (629 л.с.) Long;514 795 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1832531.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;48 533 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1835924.html;Дизтопливо
Mercedes-Benz C-Class 2018;base Mercedes-AMG C63 AT (476 л.с.);75 716 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1831053.html;Бензин
Mercedes-Benz Sprinter пасс. 2018;Individual Passanger Van 316 CDI AT (163 л.с.) Long;40 425 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1837446.html;Дизтопливо
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;45 495 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1802824.html;Бензин
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 016 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1816516.html;Дизтопливо
Mercedes-Benz S-Class 2020;Individual S 450 G-Tronic (367 л.с.) 4Matic;145 800 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1836316.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;78 869 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836915.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;99 905 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835935.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;99 110 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832168.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual 220d G-Tronic (194 л.с.) 4Matic;50 905 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1813542.html;Дизтопливо
Mercedes-Benz Vito груз. 2020;Individual 109 CDI MT (88 л.с.) Long;29 030 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-vito-gruz-1834606.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;78 870 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1821828.html;Бензин
Mercedes-Benz C-Class 2018;base Mercedes-AMG C63 AT (476 л.с.);69 429 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1838247.html;Бензин
Mercedes-Benz GLC-Class 2019;base 220d AT (194 л.с.) 4Matic;63 610 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1818876.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;81 247 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832897.html;Дизтопливо
Mercedes-Benz G-Class 2020;500 AT (422 л.с.) 4Matic;191 190 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832261.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 450 AT (367 л.с.) 4Matic;77 295 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836807.html;Бензин
Mercedes-Benz GLA-Class 2019;Mercedes-AMG GLA 45 AT (381 л.с.) 4Matic;63 836 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1797942.html;Бензин
Mercedes-Benz CLA-Class 2019;base 180d АТ (116 л.с.);44 937 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-cla-class-1835926.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;72 575 $;Полтава;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1824546.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;103 750 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833194.html;Дизтопливо
Mercedes-Benz Sprinter груз. 2020;base Long 311 2.2 CDi MT 2WD 4325mm;34 879 $;Днепр (Днепропетровск);https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1825656.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;90 448 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1763411.html;Электричество
Mercedes-Benz EQA 2021;Full Edition 60kWh (272 к.с.) 4Matic;51 128 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqa-1829334.html;Электричество
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;80 853 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835936.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;82 018 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838301.html;Дизтопливо
Mercedes-Benz EQV 2020;300 FWD 90kWh;108 540 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqv-1814476.html;Электричество
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;349 878 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832529.html;Бензин
