Марка;Описание;Цена;Город;Ссылка;Тип топлива
Mercedes-Benz GLE-Class 2020;Coupe 400d AT (330 л.с.) 4Matic;83 403 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832873.html;Дизтопливо
Mercedes-Benz GLB-Class 2020;250 AT (224 л.с.) 4Matic;57 407 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1836089.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;184 139 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836500.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;90 456 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822114.html;Бензин
Mercedes-Benz G-Class 2020;AMG 63 G-Ttonic (575 л.с.) 4Matic;255 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1831738.html;Бензин
Mercedes-Benz G-Class 2020;Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;255 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1830688.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;90 965 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836969.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual V 220d АТ (163 л.с.);72 063 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1832437.html;Дизтопливо
Mercedes-Benz C-Class 2019;Individual Mercedes-AMG C63 AT (476 л.с.);75 714 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1834755.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe 400d AT (330 л.с.) 4Matic;106 150 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836543.html;Дизтопливо
Mercedes-Benz SLC-Class 2019;Mercedes-AMG SLC 43 AT (367 л.с.);48 667 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1836083.html;Бензин
Mercedes-Benz G-Class 2019;400d AT (340 л.с.) 4Matic;211 217 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1819470.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;base 220d AT (194 л.с.) 4Matic;75 821 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835561.html;Дизтопливо
Mercedes-Benz S-Class 2020;S 400d AT (340 л.с.) 4Matic Long;151 643 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835453.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;350d AT (272 л.с.) 4Matic;84 999 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835362.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;124 564 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835186.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 580 AT (489 л.с.) 4Matic;135 396 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1802769.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 (184 л.с.) 4Matic;56 561 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836248.html;Бензин
Mercedes-Benz GLE-Class 2020;Mercedes-AMG 63 9G-TCT (571л.с.) 4Matic;162 474 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836724.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;81 931 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835940.html;Бензин
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 738 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835749.html;Дизтопливо
Mercedes-Benz E-Class 2019;New E 220d (195 л.с.) 4Matic;59 701 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1816515.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual 119 CDI AT (190 л.с.) Tourer Long 4Matic;65 563 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1833774.html;Дизтопливо
Mercedes-Benz SLC-Class 2018;Mercedes-AMG SLC 43 AT (367 л.с.);48 634 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1834761.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;62 131 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835686.html;Дизтопливо
Mercedes-Benz S-Class 2020;AMG S 63 AT (612 л.с.) 4Matic+;227 465 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835555.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);75 714 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1831515.html;Бензин
Mercedes-Benz C-Class 2019;base C 200 AT (184 л.с.) 4Matic;42 377 $;Ужгород;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1829300.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;96 367 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822696.html;Дизтопливо
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;108 316 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1816973.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;base 200d AT (163 л.с.) 4Matic;57 134 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1833684.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Mercedes-AMG 53 AT (435 л.с.) 4Matic;129 980 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836722.html;Бензин/Электричество
Mercedes-Benz GLS-Class 2020;base 350d AT (286 л.с.) 4Matic;89 902 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833664.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;300d AT (245 л.с.) 4Matic;70 406 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817007.html;Дизтопливо
Mercedes-Benz Maybach 2020;S 650 AT (630 л.с.);287 039 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1833708.html;Бензин
Mercedes-Benz G-Class 2020;400d AT (340 л.с.) 4Matic;200 385 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835753.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;125 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1832304.html;Дизтопливо
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;48 566 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1835924.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;Mercedes-AMG GLA 45 AT (381 л.с.) 4Matic;63 833 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1797942.html;Бензин
Mercedes-Benz Vito пасс. 2019;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;55 025 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1816267.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual GLE Coupe 400 AT (333 л.с.) 4Matic;72 406 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1817836.html;Бензин
Mercedes-Benz Sprinter груз. 2018;base 316 2.2 CDi MT 2WD 3250mm;32 820 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1818753.html;Дизтопливо
Mercedes-Benz GLA-Class 2019;Individual GLA 200 AT (156 л.с.);37 044 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gla-class-1836093.html;Бензин
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;298 641 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1834299.html;Бензин
Mercedes-Benz C-Class 2019;base 220d G-Tronic (194 л.с.) 4Matic;48 876 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1800463.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Coupe AMG 53 AT (435 л.с.) 4Matic+;135 396 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836735.html;Бензин/Электричество
Mercedes-Benz AMG GT 2020;base Mercedes-AMG GT4 63s AT (639 л.с.) 4Matic+;259 960 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835829.html;Бензин
Mercedes-Benz S-Class 2020;S 560 AT (469 л.с.) 4Matic Long;173 306 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835445.html;Бензин
Mercedes-Benz GLB-Class 2019;200d AT (150 л.с.) 4Matic;51 810 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1838156.html;Дизтопливо
Mercedes-Benz G-Class 2019;700 Brabus G-Ttonic (700 л.с.) 4Matic;324 950 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1811406.html;Бензин
Mercedes-Benz G-Class 2020;Brabus G800 G-Ttonic (800 л.с.) 4Matic;379 109 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1809428.html;Бензин
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63s AT (510 л.с.);85 406 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1822164.html;Бензин
Mercedes-Benz GLE-Class 2020;Coupe AMG 53 AT (435 л.с.) 4Matic+;151 643 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1837069.html;Бензин/Электричество
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;62 878 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1833462.html;Дизтопливо
Mercedes-Benz GLC-Class 2019;Individual 220d AT (194 л.с.) 4Matic;56 760 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1812289.html;Дизтопливо
Mercedes-Benz G-Class 2020;400d AT (340 л.с.) 4Matic;200 385 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835760.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;Coupe 400d AT (330 л.с.) 4Matic;77 988 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836925.html;Дизтопливо
Mercedes-Benz GLE-Class 2020;450 AT (367 л.с.) 4Matic;93 152 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838847.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;60 549 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1808382.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;248 187 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832169.html;Бензин
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;64 553 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1819807.html;Бензин
Mercedes-Benz Vito пасс. 2020;Individual 110 CDI MT (102 л.с.) Tourer Long;38 128 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1833799.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;61 184 $;Львов;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1813958.html;Дизтопливо
Mercedes-Benz SLC-Class 2018;Individual Mercedes-AMG SLC 43 AT (367 л.с.);48 634 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-slc-class-1834767.html;Бензин
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;60 658 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835672.html;Дизтопливо
Mercedes-Benz E-Class 2020;New E 450 G-tronic (367 л.с.) 4Matic;93 753 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1836247.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;119 726 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1836714.html;Дизтопливо
Mercedes-Benz Maybach 2020;S 650 AT (630 л.с.);1 949 705 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835144.html;Бензин
Mercedes-Benz GLB-Class 2020;AMG Line 250 AT (224 л.с.) 4Matic;57 407 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1836090.html;Бензин
Mercedes-Benz S-Class 2020;S 560 G-Tronic (469 л.с.);213 383 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1835522.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;92 814 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1831811.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 108 $;Луцк;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1798459.html;Дизтопливо
Mercedes-Benz GLC-Class 2020;base Mercedes-AMG 63 AT (476 л.с.) 4Matic+;119 148 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1835581.html;Бензин
Mercedes-Benz G-Class 2020;500 AT (422 л.с.) 4Matic;191 190 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832261.html;Бензин
Mercedes-Benz V-Class 2020;AMG Style 300d AT (240 л.с.) 4Matic;314 118 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835916.html;Дизтопливо
Mercedes-Benz EQC 2020;base 400 AT (408 л.с.) 80 kWh 4Matic;108 316 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833677.html;Электричество
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;259 960 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833184.html;Бензин
Mercedes-Benz GLE-Class 2020;300d AT (245 л.с.) 4Matic;68 239 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838529.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;55 780 $;Черкассы;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1830393.html;Бензин
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;95 555 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1820898.html;Дизтопливо
Mercedes-Benz A-Class 2020;250 AT (224 л.с.);45 000 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1835918.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;134 882 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835933.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;99 974 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835935.html;Дизтопливо
Mercedes-Benz V-Class 2019;AVG V 220d AT (163 л.с.) Long;81 738 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835942.html;Дизтопливо
Mercedes-Benz A-Class 2019;180 MT (136 л.с.);31 637 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1835920.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;80 593 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835941.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;82 074 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838301.html;Дизтопливо
Mercedes-Benz B-Class 2019;200 AT (163 л.с.);37 931 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-b-class-1835921.html;Бензин
Mercedes-Benz E-Class 2019;New E 200 (184 л.с.) 4Matic;60 994 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1835928.html;Бензин
Mercedes-Benz AMG GT 2018;base Mercedes-AMG GT S AT (522 л.с.);145 080 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1836224.html;Бензин
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;80 908 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1835936.html;Дизтопливо
Mercedes-Benz E-Class 2019;base 200 AT (197 л.с.) 4Matic;51 671 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1835929.html;Бензин
Mercedes-Benz GLS-Class 2019;Individual 400d AT (330 л.с.) 4Matic;99 430 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1819142.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;400d AT (330 л.с.) 4Matic;93 682 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832726.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;105 035 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1838690.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;GLE Coupe 400 AT (333 л.с.) 4Matic;80 070 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1813331.html;Бензин
Mercedes-Benz E-Class 2019;New E 220d (195 л.с.) 4Matic;65 364 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1785747.html;Дизтопливо
Mercedes-Benz Vito пасс. 2020;Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;56 108 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1835976.html;Дизтопливо
Mercedes-Benz C-Class 2019;base Mercedes-AMG C63 AT (476 л.с.);75 714 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-c-class-1824622.html;Бензин
Mercedes-Benz S-Class 2019;AMG S 63 AT (612 л.с.) 4Matic+;251 207 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1780892.html;Бензин
Mercedes-Benz GLE-Class 2019;450 AT (367 л.с.) 4Matic;88 401 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1822112.html;Бензин
Mercedes-Benz GLE-Class 2019;350d AT (272 л.с.) 4Matic;89 291 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1832724.html;Дизтопливо
Mercedes-Benz A-Class 2018;base 200 AT (163 л.с.);44 541 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1740767.html;Бензин
Mercedes-Benz GLC-Class 2019;base 300 AT (258 л.с.) 4Matic;75 799 $;Одесса;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1824880.html;Бензин
Mercedes-Benz GLE-Class 2019;300d AT (245 л.с.) 4Matic;67 212 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1838393.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 400d AT (330 л.с.) 4Matic;115 573 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833583.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual V 220d АТ (163 л.с.);72 063 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1831953.html;Дизтопливо
Mercedes-Benz V-Class 2020;Individual 300d AT (240 л.с.) 4Matic;98 677 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1833928.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 300d AT (245 л.с.) 4Matic;62 128 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1820045.html;Дизтопливо
Mercedes-Benz GLS-Class 2020;base 400d AT (330 л.с.) 4Matic;120 232 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1838518.html;Дизтопливо
Mercedes-Benz GLE-Class 2019;Individual 400d AT (330 л.с.) 4Matic;78 021 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1828449.html;Дизтопливо
Mercedes-Benz GLS-Class 2019;base 350d AT (286 л.с.) 4Matic;90 254 $;Харьков;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1837790.html;Дизтопливо
Mercedes-Benz G-Class 2020;Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;247 694 $;Киев;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832166.html;Бензин
